listing_id,author,rating,comments,Polarity,Sentiment
13879930,Andrew,5,Great place.  Matt is very organized and a kind host.   I’ll be a repeat renter.,0.5333333333333333,Positve
13879930,Dave,5,This property is excellent. The owner is responsive and considerate. You immediately feel at home here.,1.0,Positve
13879930,Stephanie,5,Great place in a wonderful location. Matt clearly puts a lot of effort into making your stay a positive one.,0.5318181818181819,Positve
13879930,Mark,5,"Thanks Matt, great place to stay for my trip to Toronto to watch the Leafs play. Very convenient downtown location and wonderful place to stay.",0.55,Positve
13879930,Delong,5,"amazing place and decor, incredible location, close to Union station and everything essential. Will definitely try to book again when im in Toronto",0.375,Negative
13879930,Kristyn,5,1 night stay was great for a quick trip.,0.5666666666666667,Positve
13879930,Stephen,5,This is a great condo in a very convenient location. Everything was spotlessly clean and Matt was super friendly and accessible. I’d stay here again.,0.4083333333333334,Negative
13879930,Jennifer,4,"The condo is really cute, and perfect for 2 people. The location is great and within walking distance of a all sorts of great attractions. A couple of drawbacks are no on-site parking and the need to download an app in order to initially get into the unit. While there is a great binder with places of interest, restaurants, etc., also Included were quite a few notes of things that couldn't be used. While I understand the need to set certain boundaries, it started to seem like we were an imposition, not paying customers.",0.4892857142857142,Negative
13879930,Ben,4,"Matt was accommodating with the check-in process, great location, and very well kept. 

However, there was way too many instructions and rules which made me feel not at home at all. The apartment felt warm even with the AC on (I couldn't bring it lower past a temperature according to the rules.) I have encountered a couple of annoying fruit flies too.",0.17500000000000002,Negative
13879930,Randall,5,Great location and host!,1.0,Positve
17775203,Uriel,5,I seriously want to live somewhere like this place some day!,-0.08143939393939394,Negative
17775203,Katlyn,5,My stay at the condo was amazing. I will definitely book again,0.30000000000000004,Negative
17775203,David,5,This was a sparkling clean place in a great location.,0.5833333333333334,Positve
17775203,Adrianna,5,Everything was close and in walking distance. Condo was clean and Shawn was an excellent host,0.6833333333333333,Positve
17775203,Celal,5,"Very easy and professional access to the building. Very luxurious and clean. It says its across the CN Tower, which is true and actually right next to it, but you can not see the CN Tower from this room, it's on the opposite side of the building but it still has a great view of the buildings! No way you'll regret spending the night here; It's very nice and the location is close to everything! Worth the money.",0.37642857142857145,Negative
17775203,Trevor,5,"Needed a last minute place to stay for work. Shawn came through for me with this spacious, clean, and convenient apartment. Check in was a breeze. I wouldn't hesitate to stay here again!",0.22916666666666669,Negative
17775203,Alyssa,5,"Great place to stay, only wish I had booked sooner so that I could have stayed longer than 1 night! There are lots of rules and the check in process looks complicated so having anxiety, I was a little nervous. It ended up being super easy with no problems at all and Shawn made sure I knew I could call if I needed help with anything. Great host!",0.2973958333333333,Negative
17775203,Michael,5,"Shawn is quick to respond, and provides all the necessary info and help in advance of arrival. Also accommodating for special requests!",0.25992063492063494,Negative
17775203,Tara,5,This is a great spot. Perfect downtown location. Very clean. Large gym area for your morning work out. Just all around a great find. Wish we could have spent an extra night!,0.45585034013605447,Negative
17775203,Joanna,4,"Sean's condo is centrally located, clean, and in a great building. Would recommend if you're looking for an easy, comfortable place to stay for a work trip to Toronto.",0.4,Negative
12836500,Jaymee,5,Great place for a quick trip!,0.6083333333333334,Positve
12836500,Je Young Jessy,5,Lovely studio beside the lake! Really convenient and close to the streetcar. Quiet and nice neighbourhood!,0.39375,Negative
12836500,Rima,4,Convenient,0.0,Negative
12836500,Anni,5,"I had a pleasant stay at Azin's apartment. The location is great, steps away from the street car. The studio is amazing with its stylish decor and amenities, which has a gym, an indoor pool and sauna.",0.6583333333333333,Positve
12836500,Tom,4,"Great location, and a very responsive host!",0.525,Positve
12836500,Erica,5,Had a fantastic stay. Azin was super helpful,0.3666666666666667,Negative
12836500,Jean,3,"This condo may be modern but it is not cute, in fact rather esthetically unpleasing except for the bathroom. it needs a thorough cleaning as well. The picture, as noted by another guest, is deceiving. It doesn't show the bed in the middle of the room just one foot away from the couch. The rest of the condo is the foyer and bathroom, so it's really in the nature of a bachelor studio. Windows and door to small balcony look out on a freeway and many high-rise condo buildings. Kitchen utensils for cooking were nearly nonexistent. No breakfast is provided. Host was hostile and misleading in dealing with problem that arose although the problem was eventually solved. This listing does have the advantage of an excellent location.",0.1875,Negative
12836500,Bryan,4,Great location! We enjoyed our stay.,0.75,Positve
12836500,Nicole,4,"Azins place was a small quiet studio withing 30 minutes from downtown which was nice, we used the streetcars and buses to get around. Upon arrival (after our flight got delayed and we got on the wrong street car) she met us in the apt and gave us some great tips of things to do in Toronto. As we had seen in the description there was a light breakfast included, well we were only given packets of jelly, peanut butter and cream cheese which atleast the 1 packet I opened was stale,  we did not get any bread, so made the packets useless (glad there are 24hrs markets). We also wanted to stay in one of the nights to watch a movie, the Netflix was a great bonus, but the TV had a terrible audio and made it unbearable to watch.  We personatly felt the bed was quite hard to sleep on and we would wake up with backaches most of the time, which is not great when you are walking 20,000 steps a day. Overall it was an interesting place for our first visit to Toronto and it was in a very secure building.",0.10141666666666667,Negative
12836500,Jennifer,5,Stylish studio in a great location! We stayed here for a concert at Budweiser stage which was an easy 10-15 minute walk through the park away. 10-15 minutes in the other direction will get you to some great places to eat. I would plan to get breakfast elsewhere as bread with jam was all that was offered.,0.5216666666666667,Positve
32232905,Claudia,5,"We had the BEST stay. The place is conveniently located and absolutely sparkling!! The studio was clean, cozy and brand new. Luisa was an excellent host and responded immediately! We’ll be back!",0.37364718614718617,Negative
32232905,Nanci,5,Beautiful and spotless apartment in a great location. Loved the privacy and Luisa was very friendly and helpful.,0.7093749999999999,Positve
32232905,Desiree,5,"It is such an adorable, cozy, and quaint Airbnb. My friend and I really loved the fire place that added such a comfy touch during the chilling cold season. Located about 10/20 minutes bus, or a 30 minute-ish walk to the Downtown area. There are also so many great restaurants around the area that are walkable! 

Luisa is also very responsive to whatever we need. It was such an easy process checking-in and out of the Airbnb. All in all, I had a great experience. I would definitely love to stay at Luisa's place again the next time I visit Toronto!",0.2222222222222222,Negative
32232905,Logan,5,Great space and location! Neighbor is a little noisy but wasn’t a big issue. Would recommend,0.2708333333333333,Negative
32232905,Amber,5,Perfect location with an urban feel,0.5,Neutral
32232905,Kerri,5,Had a wonderful stay at this lovely studio with my sister! Perfect size for two. Sparkling clean space. Peaceful sleep with the fireplace. The location was exactly what we were looking for in terms of spending one day in the city exploring shops and restaurants. Check in was made easy by Luisa and parking was affordable. Hope to visit again sometime soon!,0.5761904761904761,Positve
32232905,Andrew,5,This place was perfect for a one night stay! Not too far for downtown Toronto. Easy checkin plus clean and spacious. I would for sure book again!,0.5050000000000001,Positve
32232905,Kevin,5,"The apartment was very clean and comfortable. The location is nice, with a bus right at the corner and some good bars and restaurants nearby. Great bang for your buck!",0.5770634920634921,Positve
32232905,Marshall,5,Very nice and tidy little place,0.39749999999999996,Negative
32232905,Calyx,5,It was a very cozy and spotless studio; perfect for resting after a long day of exploring!,0.22583333333333333,Negative
19662741,Jesse,4,The place was amazing. Great view! Only thing that could be better is cleanliness. The window looking out had fingerprints all over the window and there was hair on the ground in quite a few spots. Overall it was amazing though!,0.3785714285714286,Negative
19662741,Juan,5,"This place was beautiful! Helen was an amazing host, responses were very quick. It was near everything one can ask for, especially if it’s your first trip to Toronto. I highly recommend going with this place! Amazing, clean and beautiful apartment. 11/10!",0.45500000000000007,Negative
19662741,Tracy,5,"The place was perfect, as we had dinner reservations at the CN tower and it was right next to it.  The view was amazing !   I would definitely suggest parking right at the building -very convenient. Thanks Helen.  Would recommend and book this place again!!!",0.3640066964285714,Negative
19662741,Alissa,5,"Clean, organized and comfortable place",0.38333333333333336,Negative
19662741,ByeongHo,5,It was great experience staying at Helen’s place. The view was amazing and we are satisfied with her being supportive duing our stay.,0.6000000000000001,Positve
19662741,Amaryllis,5,Amazing time spent!! Will def come back again! The views were astonishing and the place felt like home. Highly recommend. You won't be disappointed!,0.027708333333333335,Negative
19662741,Leandra,5,"Helen's place was lovely! Unbeatable view, comfortable bed, stylish, and super easy check in.",0.4583333333333333,Negative
19662741,Kelly,5,"We had a great stay at Helen's condo.  The location can't be beat.  Within walking distance to Roger's Stadium, Scotiabank Arena, Union Station and lots of great restaurants.  The view from the 59th floor was STUNNING.  The place is clean and had everything we needed.  Remember to book your parking ahead of time.   Helen was super helpful and responded very quickly to all my questions.  Would highly recommend.",0.4847619047619048,Negative
19662741,Sophia,5,We had a great time staying at Helens place. It was in the perfect location surrounded by restaurants and shops. The place was great with a beautiful view of Toronto. Would recommend this place to anyone!,0.9,Positve
19662741,Russell,5,Beautiful sky rise condo right in the heart of downtown within walking distance to all of Toronto’s best attractions ! Helen was so helpful even though I booked last minute. She was fast to reply and confirm my booking. The view from the condo is absolutely amazing and made our trip extra special.,0.4116071428571429,Negative
11648181,Patrick,5,"Olya is a super thoughtful host. Even though we didn’t use it (because of pandemic times) she provides her guests with a folder ‘guide’ to the area, letting us know the best spots around to do groceries, go out for coffee or a drink, complete with maps and everything. The place was very comfortable, I loved the big balcony. Also, the place has a really cool style, me and my wife love the ‘Amelie Poulain’ gnome idea for the chairs, it makes the art on the walls personal.",0.39033333333333337,Negative
11648181,Kathryn,5,Great location in downtown Toronto. Thoughtful host- - plenty of toiletries and towels available for the perfect stay,0.65,Positve
11648181,Megan,5,"We had a great say at Olya's apartment! It's in a perfect location - walking distance (or a quick Uber ride) to Union station, Meridian Hall, and a bunch of great restaurants and coffee shops. It was homey and full of all the amenities. Definitely would stay here again!",0.5805555555555556,Positve
11648181,Abigail,5,Our stay was awesome and the place was beautiful and very inviting!,0.7000000000000001,Positve
11648181,Christopher,5,Great apt in a very nice bldg in the heart of Toronto. V good for biz or vacation. Easy to check in. Gym; coffee shops; restaurants all nearby.,0.6626666666666667,Positve
11648181,Nicole,5,"Clean and cozy apartment in a great and super convenient part of the city!
Check in and out was super easy- host is really easy to communicate with and responsive. Would highly recommend!",0.34791666666666665,Negative
11648181,Caroline,5,Our stay was great and I would recommend to anyone looking for a well-appointed stay in a central location. The apartment is cozy yet well designed and Olya had everything available we could need. Check in and out directions were clear and Olya was easy to reach on a moment’s notice. We were within walking distance of most everything we wanted to see and do in Toronto and would certainly stay again.,0.28095238095238095,Negative
11648181,Mary,5,Perfect apartment for a business trip.  Great location. Bright and comfortable.  Easy check in and out with accommodating host. Loved having Sonos and Netflix.,0.6722222222222222,Positve
11648181,Jen,5,"I think everything I would have written has been covered by others -- great location, great host, thoughtfully appointed.",0.6666666666666666,Positve
11648181,Tanya,5,"This place was perfect for a short 3-day business trip.  It had everything I needed and more. Great WiFi, comfortable bed, good working heat, and an easy 1 block walk to the underground PATH to escape the cold during my walking commute. 

Olya was in top of any question or request I had.  Checking in and out was simple and hassle free.  The unit was quiet both during the day and night, so much so that I slept for 10 hours one night!  

I highly recommend for one to two people and will definitely return.",0.3028888888888889,Negative
17682332,William,5,"My stay at this Airbnb was was great , it was super clean and well appointed. Check in was easy and fast. Great neighborhood also , I look forward to staying there again",0.48888888888888893,Negative
17682332,Forest,4,The place is pretty standard but exceptionally clean. The walls are so thin you can hear every word but the place is cute and really centrally located.,0.11944444444444445,Negative
17682332,Misha,4,"Great, clean place, but makes you feel a bit isolated and has no human interaction.",0.3888888888888889,Negative
17682332,Akarsh,4,It's was a pretty good stay. The room was clean. Finding a parking spot was a bit troublesome.,0.4388888888888889,Negative
17682332,Sam,3,"This was sadly my greatest AirBNB let down.  The place was very barebones, cleanliness was passable but lacking, and it just didn't have any elegance or even a simple but home-like comforting atmosphere. 

Please be aware this property is shared amongst many others.  This is not a personal home with a few guests.  Also note private parking spot is not guaranteed as it is shared between several guests.

Would recommend if price and convenient location are your ONLY concerns, otherwise we would recommend looking elsewhere.",0.14494949494949497,Negative
17682332,Karlyn,5,I had a great time! Beautiful place- good bang for your buck :) would recommend,0.7625,Positve
17682332,Jay,4,A nice place to stay!,0.75,Positve
17682332,Connor,5,Great place and very affordable in a nice area. Would definitely stay here next time I’m in Toronto!,0.32,Negative
17682332,Ngoc-An,5,"Exactly what I expected! Great location to walk around downtown, clean, super fast communication, no problems at all. Yes, sound travels in the house but that was clearly stated and we didn’t have any problems. Thank you!",0.29375,Negative
17682332,Stella,4,"Pro: This is the only room on the ground floor, very close to door and kitchen, and you’ll pretty much have the bathroom at the basement to yourself, which is super convenient. The management team is quick in responses. We were also very lucky to be able to park the car at the back. Subway is just a few minutes away - great location. 

Con:  This is the only room on the ground floor close to door and kitchen, so you can hear all the talks/footsteps/doors. I read lots of reviews and came prepared with earplugs but still got waken up before 7am by someone rushing above on the hallway/flushing toilets/rushing up and downstairs and finally slammed the door at 7:48am. It’d be great to put a note somewhere asking people to slow down.",0.18790849673202614,Negative
4922370,Jacob,3,"They will tell you to park at a garage a few blocks away if you drive for like $20 a day. House is attractive inside and as a more affordable accomodation in a convenient, albeit not nicest, location- it's worth considering. You can hear everything going on in the house through the walls. Alot is happening in the house with all the other guests. Was constantly waiting on the shared bathroom. Hosting didn't feel particularly genuine, more like they were going through the motions but were not enjoying it. But maybe that was just with me.",0.2138888888888889,Negative
4922370,Kriziel,5,Very clean and hospitable and gave great tips for local places!,0.42555555555555563,Negative
4922370,Alexander,5,Respectful and welcoming people. Parking was the only issue I had. Granted I'm not use to not having on street parking. Would definitely stay again.,0.16666666666666666,Negative
4922370,Phan,1,"I have been in Toronto multiple times a year this is the second time I choose to stay with Greg and Elaine. The first stay about a year ago is a blessed. However, this time is not. Greg and Elaine both gone out for vacation and leave the house for Jackie to manage. For some reason, we and Jackie did not get along. She is so rude that she thinks we are her child or something. The first time we argue, I said I already talk to Greg about the problem already, she told me that I’m a liar and do not believe anything I said. (She won’t even let we go up to the room). The second time I feel uncomfortable is on Dec 27, 2019, when I asked to change my bedsheet (since I stay for 13 nights). Jackie refuses to and said that I did not even stay here long enough for the sheet to be changed (Dec 18 to Dec 30 maybe not long enough for that). When I said I been here for more than a week already, she again told me that I’m lying and refuse to change my sheet since the daily task already schedule (what a joke). Fine! She asked me if I want to do it myself. Tbh, this is the first time ever in my whole Airbnb thing that I need to change the sheet my own for my stay. I mean like wth? I already pay for my cleaning service. Another thing is the bathroom that we suppose to share with other guests, it was dirty most of the time and we have to clean it ourselves like twice in the whole stay. I did mention it to Jackie on the last day and hope that they would fix the situation soon since it is very unprofessional for a host to be like that.  Well, this stay is not doing very well for me. I used to recommend I friend to stay here but not anymore. I love the house, I love Greg and Elaine but maybe this is not worth anymore for the headache I have to deal with. Have great years ahead of you guys.",0.1275,Negative
4922370,Kames,5,Cool spot.,0.35,Negative
4922370,Julie,4,"Close to Downtown, multiple guests, have to share a bathroom",0.0,Negative
4922370,Chetan,5,"Such. A. Clean. Place. 
Really enjoyed my stay! Wonderful place overall with lots of local tips.",0.33194444444444443,Negative
4922370,Tianna,3,"Awesome place, the location is a little far from the city but walkable.",0.30416666666666664,Negative
4922370,Merrick,5,Had a great time! It was really cool to talk to everyone staying there and the host are very knowledgeable on fun things to do in Toronto! Would stay again!,0.5046875,Positve
4922370,Tierra,4,"Great place, very close to downtown. Quick Uber ride  or walk. Very nice!",0.5770833333333334,Positve
16795828,Hannah,4,"Incredibly beautiful space in a fun and lively area of Toronto. The space is decorated to the nines and feels like living on a movie set. 
The building itself feels a bit old, and we were able to hear a lot of walking around and talking from other apartments while in the space.",0.293560606060606,Negative
16795828,Kenyatta Naji,5,"Gwyn + Matt's Place was incredible! I highly recommend any of their spaces, as they are one of a kind and nothing short of amazing. The atmosphere, the accommodation, the accessibility. A1.",0.472,Negative
16795828,Vincent,5,"Beautiful loft, we had a great time",0.825,Positve
16795828,Owen,5,Great host and great place. Worth it!,0.6583333333333333,Positve
16795828,Brett,5,Had a great stay at Gwyn's Plant Paradise!,1.0,Positve
16795828,Ashley,5,"STAY HERE! You won't regret it. Amazing vibe, easy check in, wonderful experience. Would absolutely stay here again.",0.5583333333333333,Positve
16795828,Mary Claire,5,"Such a cute and unique place! Incredibly clean, with perfect little touches throughout. Very responsive, helpful owners who keep the place immaculate.",0.3354166666666667,Negative
16795828,Nathan,5,This is the most beautiful space to stay in. It was a peaceful restful spot and we loved every minute of it. If your in Toronto there is no other place you should stay!,0.47562499999999996,Negative
16795828,Haley,5,"What a wonderful place to experience downtown Toronto. Very responsive guests, the place is truly unique and quirky.",0.39375,Negative
16795828,Kit,4,It was a beautiful place that made me feel entirely at home. I only wish that I had been able to stay there longer.,0.3375,Negative
14222776,Blake,5,"A clean place with all the amenities you will need. Right next door to the CN tower and Ripley’s aquarium. Super close to all kinds of bars, restaurants and shops.",0.24642857142857144,Negative
14222776,David,5,"Awesome place with easy parking and great location. Clean with high end furniture, kitchen cabinets etc.
A step up from the last condo I stayed in nearby for the same price.
Will book again (in the summer when the pool is open).",0.34500000000000003,Negative
14222776,Thomas,4,great access to sporting events,0.8,Positve
14222776,Andres & Janet,5,"Loved everything about it. Amazing location and views from the balcony. We walked everywhere from there.. great nice, cozy and clean place!",0.4930555555555556,Negative
14222776,Megan,5,Jordan’s apartment was in a good location. The apartment was comfortable for 4 of us and the extra room was a perfect size for 2 people in addition to the main room.,0.4533333333333333,Negative
14222776,Nicole Sheet May,5,Jordan's place was great! Sparkling clean and well furnished in a fantastic location.  All our questions were answered very promptly and check in was super easy. Will stay again!,0.47361111111111115,Negative
14222776,Molly,5,"The place was amazing! Location was awesome and the view was amazing. The only issue was that the WiFi listed didn’t pop up so we didn’t have access while we were there. Other than that it was perfect, would definitely stay again!",0.46071428571428574,Negative
14222776,Helen,5,"Amazing well appointed apartment in the heart of everything. Spacious, clean and functional space across the street from the CN Tower. Park your car in the secure provided space and walk around the city. Make sure you go down to the pool and gym. Will definitely book with Jordan again next time we are in the city. Thanks.",0.23888888888888887,Negative
14222776,Greg,4,Great location with great views,0.8,Positve
14222776,Sara,5,Condo is beautiful and in a great location!,0.925,Positve
23019003,Kaycee,5,"Great location, clean, responsive hosts.",0.5833333333333334,Positve
23019003,Saba,3,"Not clean, small, and the unit did not look as lavish as the pictures at all. Not sure why it’s a “plus”.",-0.22777777777777777,Negative
23019003,Archit,5,Awesome. Provide some sugar as well,1.0,Positve
23019003,Sean,5,An excellent stay for anyone looking to explore downtown Toronto! Would recomend!,1.0,Positve
23019003,Kim,5,The places was wonderful. I would definitely recommend this place and when i visit again i would love to revisit this home. In the perfect location of Toronto to walk around to find everything or just a short drive away from the CN tower. The place was cleanly and well decorated. The owners are very diligent in making sure everything is okay snd that you got in easily. With pictures its easy to find and having a personal garage for parking made bring in the city easy. I loved this place and cant wait to return!,0.44583333333333336,Negative
23019003,Shuihan,4,"It’s a lovely cozy place in a quite neighborhood. The place is bell designed to maximize the usage of the limited space. The pictures of the house are vell taken. They zoomed out as far as possible, so the place seems bigger in the pictures. But the truth is there is no room for travelers who have two or more languages to lay down their suitcases. But besides this, everything else was perfect.",0.18589065255731924,Negative
23019003,Annie,5,"Our hosts were awesome! So caring and considerate, everything was made so easy! The communication, the check in/check out was effortless. The home was in an ideal location for our needs. We highly recommend and can’t wait to stay again!",0.6604166666666668,Positve
23019003,Nicholas,5,"Great place if you are needing to be in downtown Toronto with easy access to food etc. Free parking is a huge plus and it had a gym you could workout in without having to pay. I'd stay here again. Great for two people, more than that would be too crowded.",0.5555555555555555,Positve
23019003,Daniel,2,"The apartment smelled like marijuana the entire stay. Also the heat was broken as it was not able to be turned down, the apartment temp remained over 80 degrees making it difficult to sleep. It was not stated anywhere on the AirBnb posting that the garage had a  height clearance. I was not able to park my van in the extra parking space that I paid for. I would not have rented this place if it did not coming with a parking space. This was extremely disappointing.",-0.26944444444444443,Negative
23019003,Omar,5,Great location. This place was amazing I would definitely stay here again.,0.46666666666666673,Negative
11324662,Grant,5,"Great place! Space exceptionally clean and well designed. Killer views that include the CN tower, aquarium, and airport. Easy check in and host was very responsive to messages. I highly recommend this place and would recommend staying.",0.43200000000000005,Negative
11324662,Madison,5,Cozy and cute space with an absolutely amazing view of the CN Tower. I can’t imagine wanting to stay anywhere else in Toronto!!,0.4125000000000001,Negative
11324662,Phyllis,5,Fantastic! What an ideal location with a fabulous grocery store about a block away! It was a surreal reunion for the three of us and the condo was an amazing place which added the perfect touch. Jonathan was the host with the most who saw to our every need. Thank you!,0.625,Positve
11324662,Mark,5,You won’t be disappointed,-0.75,Negative
11324662,Stuart,5,Great view of CN tower from the balcony and great location! Check in was a breeze and the host responds quickly to questions.,0.7111111111111111,Positve
11324662,Jennifer,5,"Jonathan’s place was everything we had hoped for. The views of the city alone made it worth every penny! 

The apartment is centrally located to great restaurants, coffee, and shopping. Uber’s came quickly and without any issue. 

The apartment itself was very clean and beautiful on the Inside and had everything we needed for the trip.",0.4725,Negative
11324662,Latolya,5,"This place is amazing, super clean, amazing views, in the heart of everything!!!",0.575,Positve
11324662,Amanda,5,"Great location downtown, could easily walk to nearby restaurants. Beautiful view of the CN Towner and bay. Condo was clean and had everything we needed.",0.6125,Positve
11324662,Rebecca,5,Unreal views. Great communication. The location was central to everything we had planned.,0.4,Negative
11324662,Katelyn,5,"Jonathan’s place was incredible. The view was unbeatable! The space was clean, with everything I could have asked for included. I have already recommended this place to friends of mine and would highly recommend it to anyone searching for a good stay in Toronto! Jonathan was an excellent host who communicated everything needed to make my trip great!  I will stay here again when I come back to the city.",0.6288095238095238,Positve
14202809,Martin,5,Great communication.,0.8,Positve
14202809,Lisa,3,"The apartement has great things and not so great details to it... it definitely wasn’t as clean as described. Livingroom and kitchen where okay but the carpet In the bedroom was pretty dirty and so where to corners in the shower. There where also weird dots on the toilet seats and the AC didn’t really work that well either, which shouldn’t be a problem durin winter. The apartement has a weird smell to it which is why we kept the balcony door open most of the time which could get difficult during colder seasons. Besides that the location was great and the host was replying really fast which was great!",0.19313725490196076,Negative
14202809,Tyler,5,Great space in an awesome location close to downtown!,0.9,Positve
14202809,Michelle,5,"Awesome location with a great view of the CN tower. Very safe neighborhood and an easy walk down Fort York to convenience stores, trendy bars and restaurants, the CN tower, and Blue Jays stadium to catch a game. Everything was very clean and comfortable for us. Made our home for the weekend in Toronto a great experience!",0.4367676767676768,Negative
14202809,Jimmy,5,Would definitely come back here,0.0,Negative
14202809,Amber,5,At a perfect location. I felt safe and loved having a good view!,0.76875,Positve
14202809,Junior,5,This place is as good as it looks. The location is amazing and close to everything downtown. The apartment is such a nice size and the balcony is big and looks right towards the CN Tower. Would definitely stay here again.,0.31224489795918364,Negative
14202809,Amanda,5,Very beautiful space. There is a parking lot right around the corner. Just be sure to double check if there are any events going on because the lot can become full. $8 (USD) and you can just download the app and add more time through there versus going back to the lot everyday. Perfect location and Ivan provided great and fast communication. Would definitely stay here again! Thanks for hosting!,0.36043956043956044,Negative
14202809,Kayla,5,"The view and location are spectacular. Ivan was very easy to communicate with. I did leave something behind and he has agreed to send it to me, so I am very grateful! Thanks, Ivan!",0.25266666666666665,Negative
14202809,Todd,5,"This was a great place to stay! Medium walk to downtown, affordable and clean!",0.7291666666666667,Positve
12447108,Laura,5,Stella's place was beautiful with a great location and view of the CN Tower.  Very cozy and comfortable with everything I needed.  Perfect for attending conventions at the MTCC which is just across the street.,0.558,Positve
12447108,Gina,5,Great location. Very responsive and helpful. The place is beautiful.,0.6166666666666667,Positve
12447108,Francisco,5,Stella is amazing! Such a helpful and caring host. Her and her team are amazing we greatly appreciated our space and the wonderful recommendations.,0.51,Positve
12447108,Paige,5,Wonderful perfect location! I would highly recommend to anyone and would love the come back in the summer!,0.532,Positve
12447108,John,5,Great location & easy logistics — would definitely use again or recommend to others.,0.41111111111111115,Negative
12447108,Marlo,4,Stella's place is in a great location and she is a very responsive host. Check in and out was super easy. The apartment is quiet and the bed is cozy making for a good night's sleep.,0.3238095238095238,Negative
12447108,Paul,5,Stella’s airbnb is very clean and very well situated in a prime location. Only a 10 minute walk from union station.  I would definitely stay at stella’s again the next time I’m back in Toronto.,0.1127777777777778,Negative
12447108,Lotta,5,"We stayed at Stella’s for TIFF and her place was just great - clean, functional and smack in the middle of it all! Stella communicated with us very well and everything in the apartment was as expected !
I can wholeheartedly recommend Stella’s place if you are visiting Toronto and especially for any of the Enterainment district attractions !",0.20694444444444446,Negative
12447108,Connie,5,Excellent 1 bedroom studio apartment - great bed!  Perfect for me as a solo working person attending TIFF. Could walk everywhere. Thanks Stella!,0.8125,Positve
12447108,Paul,5,"A wise choice for anyone looking to be at the heart of the Entertainment district!  Stylish, very comfortable, and a crazy good deal for the price.",0.39899999999999997,Negative
17832256,Stacy,5,"Room was larger than expected - nicely decorated and comfortable. It’s not a luxurious house; but it’s safe, clean, comfortable, provides privacy and necessary amenities. For the price it can’t be beat. More importantly, location was awesome.  Great diverse restaurants on doorstep, and only 26 min walk on Bloor Street to heart of downtown.  It’s a nice walk for sight seeing.  Host tried his best to accommodate early arrival which made my arrival to Toronto so much easier.",0.39803921568627443,Negative
17832256,Rui,5,"A very nice clean place, good price for this location. The only downside is that you can hear subway pass when quiet in the night, but not loud.",0.29944444444444446,Negative
17832256,Jessie,5,"Really nice, spacey, amd clean room. Very nice amenities and hospitality",0.5822222222222222,Positve
17832256,Tíara,4,Overall I highly recommend this place. The cleanliness and communication are top-notch. It's in a great location with lots of restaurants and shops and things to do nearby. The room is perfect for two and even better for one.,0.5766666666666667,Positve
17832256,Elliot,5,This was an amazing experience for me. I was staying in Toronto for two days and needed a cheap place to stay. Frank and Kelly offered their home at an amazing price. Everything was clean and as listed. Great spot because parking and shopping are less than a minute away. I will be coming back and reccomend anyone in the area to try it. Also say hi to the other guest you will meet some cool people!,0.3236111111111111,Negative
17832256,Mathieu,5,"Good location in Koreatown with lots of options for food and drinks. Very clean. Good communication, making the check in and check out process very easy.",0.61,Positve
17832256,Lukas,4,"Convenient location in the heart of Koreatown/The Annex. Short walk to Little Italy, Kensington Market, ROM, and other destinations. Convenient municipal parking lot next door. The space was clean and well-maintained with easy self check-in.",0.08125,Negative
17832256,Jeff,5,"Cozy room, quiet, nice bathroom, and not too far from where you wanna be!",0.13125,Negative
17832256,Christopher,5,"Lovely rooms, great location.",0.65,Positve
17832256,Asa,5,"Beautifully furnished, private lodgings. Door to private room had a lock and key provided. Never actually saw the host but heard them home. There was a second room occupied by another Airbnb guest that we briefly met. Other than that everything was rather quiet and enjoyable.",0.12250000000000001,Negative
7341262,Noel,5,Very nice and easy to get to home. It was right next to great food places on younge street as well which was walking distance. I even actually used the wrong apartment and Nic was very nice about it. Will definitely book again next time im in Toronto!,0.25790476190476197,Negative
7341262,Anneliese,4,Nik's place is definitely worth it for the price. It is about a 10 min walk to the subway and about 20 minutes to downtown depending on where you want to go. It was fairly clean with the exception that I found several red stains on my bedsheets... One thing I do want to mention was the terrible communication. I didn't know whether I was allowed to check-in early until i was enroute to Toronto despite my numerous messages weeks prior. He offered to keep my luggage instead of letting me checkin earlier but didn't respond after I asked him how I could do so...not professional. But he seemed nice when he did respond..,0.04242424242424243,Negative
7341262,Emma,5,Great space for the price! Comfortable place for a weekend away with a friend :),0.6333333333333333,Positve
7341262,Caroline,4,"Great stay, the location is great and the place has everything you need for its price",0.8,Positve
7341262,Shawn,5,Exactly as advertised. Great value for the money! In the center of any place you'd want to go in the city.,0.3833333333333333,Negative
7341262,Riley,5,"Amazing place! Free parking is a huge plus, the place was super clean. It was a bit small but it is absolutely perfect for people trying to get out and explore the city who need a nice place to rest at night. The location is pretty close to the downtown but it in a very quiet neighborhood. Nik is a great host and we will definitely be staying at his place again when we are back in Toronto!",0.3576923076923077,Negative
7341262,Chris,5,Its a great place for the price and location,0.8,Positve
7341262,Kim-Anh,5,great value and fast communication,0.5,Neutral
7341262,Emma,5,Great value for the space and location! Nik’s place was super clean as well,0.5666666666666667,Positve
7341262,Bijoy,5,This place is perfect for a quick weekend excursion to Toronto! Would recommend!,0.7604166666666666,Positve
22083516,Hailey,5,Directions/check-in directions were super thorough! It was a very cute space,0.5333333333333333,Positve
