id,author,rating,comments
12290314,Sara,5,"I am so glad I stayed here during my visit to Toronto.  Great location, parking on premises, and such a beautiful view!  The place was immaculate and Jeffery kept up great communication throughout."
12290314,Penny,5,"Beautiful, clean, and comfortable in a central location. The parking garage below the building was also convenient."
12290314,Jeffrey,5,"What can I say?  This was my fifth visit to this listing.  Preparing to book a sixth. 

Jeffery is on time and friendly with each communication. Accomadating in any extra need. 

The location, view and on site parking are unparalleled. 

Canâ€™t wait to return."
12301555,Becky,5,Wonderful host and amazing condo
12301555,Sean,5,"Great location, nice space"
12301555,Zachery,5,"Oscars place was clean and bright, it has a nice balcony with two chairs that is great in the summer time. The CN tower is viewable from the balcony as well!"
12301555,Daniel,5,Great location for anyone looking to stay downtown near the attractions.
12301555,Rachel,3,"Oscars place was definitely clean & nice, but unless you choose correctly on where to park youâ€™re going to spend a fortune on parking and itâ€™s not going to be that great a value of a place to stay! Also that sliding door does not close!!!"
12447108,Connie,5,Excellent 1 bedroom studio apartment - great bed!  Perfect for me as a solo working person attending TIFF. Could walk everywhere. Thanks Stella!
12447108,Paul,5,Stellaâ€™s airbnb is very clean and very well situated in a prime location. Only a 10 minute walk from union station.  I would definitely stay at stellaâ€™s again the next time Iâ€™m back in Toronto.
12447108,Lotta,5,"We stayed at Stellaâ€™s for TIFF and her place was just great - clean, functional and smack in the middle of it all! Stella communicated with us very well and everything in the apartment was as expected !
I can wholeheartedly recommend Stellaâ€™s place if you are visiting Toronto and especially for any of the Enterainment district attractions !"
12447108,Paul,5,"A wise choice for anyone looking to be at the heart of the Entertainment district!  Stylish, very comfortable, and a crazy good deal for the price."
12447108,Marlo,4,Stella's place is in a great location and she is a very responsive host. Check in and out was super easy. The apartment is quiet and the bed is cozy making for a good night's sleep.
12605193,Lauren,5,Great value and Jay was a great host!
12605193,Johan,5,Perfect location. Is to reach anything. Parking if needed. Nice and clean. Couldnâ€™t ask for more
12605193,Amanda,5,Great place in an excellent location. Jay is a very friendly and helpful host. We would definitely stay in his place again!
12605193,Torsten,5,Nice and clean apartment and easy to access. Jay was very responsive and accommodating. Extra credit: itâ€™s 11 min walking distance from Porter airport!
12605193,Silvi,4,"Great location, 20-30 mins from everything, good price, perfect for the independent explorer or couples."
12836500,Anni,5,"I had a pleasant stay at Azin's apartment. The location is great, steps away from the street car. The studio is amazing with its stylish decor and amenities, which has a gym, an indoor pool and sauna."
12836500,Erica,5,Had a fantastic stay. Azin was super helpful
12836500,Tom,4,"Great location, and a very responsive host!"
12836500,Bryan,4,Great location! We enjoyed our stay.
12836500,Jean,3,"This condo may be modern but it is not cute, in fact rather esthetically unpleasing except for the bathroom. it needs a thorough cleaning as well. The picture, as noted by another guest, is deceiving. It doesn't show the bed in the middle of the room just one foot away from the couch. The rest of the condo is the foyer and bathroom, so it's really in the nature of a bachelor studio. Windows and door to small balcony look out on a freeway and many high-rise condo buildings. Kitchen utensils for cooking were nearly nonexistent. No breakfast is provided. Host was hostile and misleading in dealing with problem that arose although the problem was eventually solved. This listing does have the advantage of an excellent location."
12932745,Tamia,5,Very nice and comfortable. Everything was neat and well put together. And affordable prices.
12932745,Scott,5,Great location and very clean.
12932745,CraftyFarmGirl (Aimee),5,"Lina's apartment was in a great downtown location with pretty views and a balcony! Watch her very informative video prior to arriving and you'll understand how to find the building and the check-in process. It was spotless upon our arrival and had everything that we needed. The building was very nice and had a gym that my daughter said was really nice; well equipped and had great views of the city out the windows. The parking was a great bonus in an area where parking can be difficult. I think for all that it offered it was a great value, and would definitely stay there again. Lina's response to communication was very quick, and she was very patient with me through a bit of a key debacle that was completely my fault."
12932745,Olivia,5,"The space is beautiful and in a great neighborhood! Awesome apartment.  The check in was annoying- and made extremely overcomplicated by the video provided to detail how to enter the apartment.  It was misleading and confusing.  Also- it was not supplemented by written directions- so you had to rely on that. My service wasnâ€™t great so it was hard to watch the video, and upon arrival I couldnâ€™t go back and watch it due to lack of service.  If there were written instructions in addition to the video I would have had no complaints."
12932745,Jennifer,4,"This was my first time to Toronto, ON and this place is such a great location ... close to quite a lot of downtown and included a parking space."
13001726,Kevin,5,Great place to stay.
13001726,Madelyn,5,"Absolutely wonderful place to stay! The room is shiny clean, cozy and has everything youâ€™ll need. Itâ€™s nice and private and feels very safe. The neighborhood is safe, clean, fun and great to walk around. The hosts are kind, quick to respond and accommodating. I would love to stay here again!"
13001726,Taylor,5,"Majaâ€™s place is truly the loveliest Airbnb Iâ€™ve ever stayed at. This is my third stay here, and is certainly not my last!"
13001726,Claudia,5,"Will definitely return to this room, loved the style and loved the location.. Maja was very helpful and quick to respond if we had any questions"
13001726,Taylor,5,This is my second (and certainly not my last) stay at Maja's. I can't say enough about the space or the location!
13174614,Sarah,5,Great stay!
13174614,Marissa,5,Great location with restaurant and bars in walking distance! Location and building felt safe. Perfect for 1-2 people.
13174614,Hailee,5,Gorgeous place! Perfect little touch of cute and modern! It's in a great area of Toronto and was close to everything that I had planned on doing! Definitely worth booking!
13174614,Taylor,5,Weiru's apartment is in a great location by the lake and an easy walk to most spots in Toronto.  Having a parking spot is clutch!
13174614,Sydney,5,Nice cute place!! Great central location and pretty view!
13475435,Kerry,5,"I stay in a lot of Airbnbâ€™s, and Iâ€™m lucky to often have good hosts, but Aaron goes above and beyond to make your stay great. Cannot say enough about his helpfulness and attentiveness while I was in Toronto."
13475435,Filipe,5,"The place is super cozy and has everything you need. Clean, comfy bed, coffee etc and the location is the best with many options all around as far as food, bars, transportation and Aaron is super responsive and attentive. 5 stars!"
13475435,Douglas,5,Exceptional host. Great communication and easy to work with. Fast easy check-in. Cozy and quiet. Highly recommend. Wonderful neighborhood with great food around ever corner.
13475435,Kristen,5,"Aaron's apartment is in a great location. Off the beaten path in a slightly quieter neighborhood, but close to many of the main streets for bars/restaurants. Definitely in the ""hip"" part of town. Grocery store very close buy, and all coffee/restaurant/bar needs you could ever as for. The apartment is cozy and small, definitely great for one person, tight for two, but doable as long as you are used to living in close quarters together. The unit had great AC, a TV with Roku, and a VERY comfy bed. Check in was easy and efficient and above all Aaron was extremely communicative and quick to respond to any questions I had. A great spot!"
13475435,Ale,5,"Aarons place is perfect if you are visiting Toronto,  it is super cute and cozy! Look no more and stay here!!! (Best thai food ever is just a few minutes away... Sukhothai!!!!)"
13476773,Matthew,5,"Modern, clean, and exceptionally located studio!  Great stay!"
13476773,Anna,5,"Perfect place for a business trip! Great location, very clean and cozy, loved it! Would be happy to stay again!"
13476773,Erin,5,The space is small but comfortable. The location is great. If you are not familiar with Toronto know that there is the convenience of the Queen streetcar steps from the front door but that also comes with the noise of the streetcar so if you are a light sleeper it may not work for you. Great hosts who were friendly and were quick to respond.
13476773,Abby,5,Lovely host and a cute little place if youâ€™re looking for somewhere within a ten minute drive to downtown Toronto! The host assists you with figuring out parking details as well which I thought was very thoughtful!
13476773,Jade,5,"Krumeâ€™s place is exceptional! It is conveniently located on Queen Street and about a one-minute walk to the bus stop on the 501 line. The apartment itself is sparkling clean and modern, and whatâ€™s most amazing is our communication with the host. Krume is extremely responsive and cares for our stay, and had given us many helpful tips for traveling in Toronto. My friend and I really enjoyed our stay at Krumeâ€™s charming apartment and would highly recommend it to anyone else!"
13532029,Natalie,5,We LOVED this place! It had everything we needed! We had an amazing time and couldnâ€™t get over the view. Woke up to a beautiful sunrise! We only stayed one night but we WISH we couldâ€™ve stayed longer! Thanks so much!!
13532029,Rebecca,5,"Excellent communication with the hosts, who were also  very accomodating. Location is perfect. A quiet retreat which allows one to thoroughly enjoy all the city has to offer."
13532029,Kristen,5,"The view. It was unbelievable. What a cool, unique place to stay in such a great city. We walked everywhere!!"
13532029,Stephen,3,"Excellent location and good value for money. We had a wonderful time, but with a few exceptions that would keep us from coming back. The fire alarm was being tested for hours during the day, and multiple false alarms occurred in the middle of the night (and signage in the apartment indicated this might be a frequent occurrence). The place was a good enough size for two people for a few days, and the view was exactly as incredible as we expected, but the rest of the experience and the lack of small touches didnâ€™t measure up to the AirBnb Plus moniker."
13532029,Vanessa,3,"The host were lovely and easy to reach at all times. The air b&b was in a nice location with a lovely view but IT WAS SMALL very small. I wouldnâ€™t recommend this place for more than one person, YES one even if itâ€™s your significant other the place is too small. Itâ€™s honestly smaller than a standard hotel room"
13605471,Patrick,5,"This coach house was everything we could have asked for! It was super cozy and hard to leave after the week was over! Brett is also super communicative and friendly, I would recommend this place a thousand times over! Loved staying here!"
13605471,Sarah,5,"It was the perfect space for reconnecting with an old friend while having easy access to great food (highly recommend Goods and Provisions for dinner) and little shops in Leslieville, plus quick access to Toronto. We actually returned relatively early in the evenings to enjoy the space and play backgammon. We did not use the woodstove after seeing the notes about how it can cause the sleeping area to become too hot. This meant the main area of the little cottage was a bit chilly (maybe 65F) but there were lots of blankets available, so we wrapped up and were fine, and then slept great in the loft. Highly recommend."
13605471,Lisa,5,"Brett's cabin in the city is truly a hidden gem. 

Everything from his impeccable communication, easy check in and convenient location, to the fabulous design of the space, made our stay very memorable. I can't recommend this place highly enough. We loved the coziness of the cabin and the loft sleeping area left us feeling very restful. The space was so comfortable that we opted for a night in to drink delicious beer and enjoy the house rather than going out! 

Thanks again, Brett!"
13605471,Mike,5,This place is even better than the pics show. Itâ€™s super clean and comfortable and give your own quite place in a great town. The town around the place is great to walk around in and is fun for all times of day. Itâ€™s also close enough to the city that you can Uber to anywhere no problem.
13605471,Eva,5,"Brettâ€™s cottage in Toronto was absolutely beautiful. Itâ€™s location is very convenient for anyone visiting the city. The decor of the place is exactly how it looks in the pictures: artful, clean, and cozy. If I am ever in the area again I will definitely look out for this adorable home!"
13700719,Tiffany,5,We had a great time!
13700719,Abhishek,5,"This place is really nice. Small studio. Good for two people. Perfectly located in the downtown area and easy walk to many tourist attraction. The apartment is on the 66th floor with great views. Union station is 4 mins walk. I took the train in and out to the airport (Pearson) and my wife flew into billy bishop which was 7-8 mins drive. 
Getting Uber was really easy and the host was very quick on responding to a couple of questions we asked. 
overall if you are in Toronto for visit this place is perfect to stay! 
Thank you Lan for having us!!"
13700719,April,5,"We absolutely loved our stay in Toronto. The location was PERFECT for all the adventures we wanted to take and places to go while in the city. It was in walking distance from pretty much everything including Scotiabank, Rogers Center, the aquarium and Union Station. We couldnâ€™t have asked for better accommodations. The view was also breathtaking. We would go back or recommend this to any of our friends!"
13700719,Karissa,5,"Land's place we absolutely amazing! I happened to be in town during the NBA playoffs and was able to walk out to Jarrasic Park and experience watching the game with the locals. I loved being on the 66th floor, the view was amazing! I plan to visit Toronto again and I will definitely stay at Lan's place"
13700719,Sara,4,Amazing view and perfect for a couple.
13714921,Jorge,5,"Great value, great location, easy check-in and very clean. Apartment was just as described."
13714921,Robert /Lucille,5,This is comfortable and very ckean space close to Toronto's center. I recommend it to everybody.
13714921,Jennifer,5,"The apartment was clean, and relatively close to everything that we wanted to see and do while we were in Toronto"
13714921,Jonathan,4,r
13714921,Lawrence,4,I loved the space
13715751,Nathan,5,"Centrally located to downtown and very close to CN Tower, Rogers Center, and Scotiabank Arena."
13715751,Hanna,5,"Martha's place was amazing! The view was so stunning that my friend and I had breakfast at the place (we usually don't). You get a bang for your buck with how clean and stylish it is too. Literally the place was a hop, skip, and a jump to places such as  Union Station, CN Tower, and Ripleys Aquarium. Would recommend Martha's place to anyone!"
13715751,Ashley,5,Great location able to walk to a lot. The apartment was tinier than expected but we didnâ€™t stay in the room much so it did not make a huge difference to us.
13715751,Kevin,5,Nice place for our first visit to Toronto! Room was clean and comfortable. Location is awesome right in the middle of everything!
13715751,Tejaswini,5,Great location! At a walking distance from CN Tower and lake-front attractions. Sparkling clean unit. Easy checking and checkout. Host was easy to reach and was very helpful.
13716594,Caiden,5,Really great location and easy check in with a convenient city parking lot across the street. The room was perfect for two people.
13716594,Shannon,5,Amazing location ! Super clean ! The only thing that was an issue was no tv and a lock on the thermostat so it was a little warm
13716594,Jyotika,4,"Clean, convenient, affordable. I was traveling alone and needed a safe, economical, non-fancy and clean place for myself. I stayed at their loft apartment the earlier night and that wasnâ€™t available again, so I got this place. Both apartments are good."
13716594,Dylan,4,Nice place to stay with easy access to downtown
13716594,Teena,1,"This place was built to make money, not provide hospitality or make a cozy atmosphere. It was more sterile than clean. It was freezing in there and I do not recommend staying there in cold months. Although they turned up the heat (remotely) I think, it was still cold. We turned down our blanket and realized there was no top sheet only a fitted sheet, which is gross! How many people have slept with that comforter on them! Disgusting! There were no extra sheets or blankets. Our romantic night turned into sleeping fully clothed with hats on to stay warm! To top it off I complained that there were no washcloths and was told by them that each guest gets 1 towel! I just wanted to wash my makeup off! In the morning we were woken by housekeeping knocking on the door even though we were granted a late checkout. We tried to savor the night and take a hot shower before we left and SURPRISE no hot water!! Are you kidding me!!!! It was an absolute disaster and we will never stay there again! Plus they were not helpful at all with giving me close parking lots near them, I was told they couldnâ€™t help me but when we got there, there was a parking lot right across the street! After paying $58 dollars to park for the night we would of been better getting a hotel!"
13765249,Patrick,5,"The definition of getting more than you paid for... this condo is incredible! Beautiful views, excellent amenities, and even better communication and service!"
13765249,Mohammad,5,"Great place, beautiful view.  Close to most attractions."
13765249,Cynthia,5,Martha's place is perfectly situated near the center of downtown and Union Station.  Incredible views and everything you need at your finger tips.
13765249,Kathy,5,Cool flat in a location thatâ€™s convenient to Union Stationâ€” and basically everything in Toronto. The view was flabbergasting! We would return again.
13765249,Jay,4,Apartment was exactly as described. Nice view. Very clean
13769161,Janie,5,Maureen is a wonderful host! Check out High Park when you stay here
13769161,Erica,5,Maureen is very communicative and helpful. I definitely would stay with her again.
13769161,Baba,5,Maureen and Harvey were very hospitable. Getting to the old Toronto downtown area and to the airport from their place was as convenient as can be. Highly recommend.
13769161,Melissa,5,"We enjoyed our stay at Maureenâ€™s place. It was very clean, easy to check-in, easy to find parking, etc. We chose to walk everywhere and it was a little far for that, but we easily couldâ€™ve taken public transportation. Overall, I would recommend staying when in Toronto!"
13769161,Andi,5,Maureen was great! She was very quick to respond to our messages. And very flexible with check-in. We wanted to park our car on the street and take public transit downtown and didn't know how late we would be back. Maureen let us drop our stuff off early before check-in and grab keys so we could stay out as late as we wanted without worrying about having to get back and check in.
13879930,Randall,5,Great location and host!
13879930,Kristyn,5,1 night stay was great for a quick trip.
13879930,Stephen,5,This is a great condo in a very convenient location. Everything was spotlessly clean and Matt was super friendly and accessible. Iâ€™d stay here again.
13879930,Jennifer,4,"The condo is really cute, and perfect for 2 people. The location is great and within walking distance of a all sorts of great attractions. A couple of drawbacks are no on-site parking and the need to download an app in order to initially get into the unit. While there is a great binder with places of interest, restaurants, etc., also Included were quite a few notes of things that couldn't be used. While I understand the need to set certain boundaries, it started to seem like we were an imposition, not paying customers."
13879930,Ben,4,"Matt was accommodating with the check-in process, great location, and very well kept. 

However, there was way too many instructions and rules which made me feel not at home at all. The apartment felt warm even with the AC on (I couldn't bring it lower past a temperature according to the rules.) I have encountered a couple of annoying fruit flies too."
14122952,Leo,5,"Max was a very warm and welcoming host. His place was clean, organized and served the needs of a 1 person stay for 3 days. Check-in/Check-out was extremely simple and would definitely stay with him again."
14122952,Simon,5,"I had a very comfortable and relaxing five-night stay at Maxâ€™s apartment while in town for a conference. Located right by the charming Cabbagetown neighborhood, with inexpensive shops, bars, cafes, and restaurants, Maxâ€™s place was very nice to retreat to after long days of conferencing. The room was very clean, quiet, and comfortable, and though the bathroom and kitchen are shared with other guests, I never had any problems with noise or conflicting schedules. It felt as if I had the apartment to myself! Max is a very gracious and available host, always to be reached for questions or concerns. I highly recommend!"
14122952,Eleanor,5,"Lots of convenient stuff near by and a really clean space. Max is very nice and quick to respond, ready with answers about how to get around the city and many other things.  Check in was smooth and comprehensive."
14122952,Ruichuan,5,"Clean, private room. And nice host."
14122952,Stephanie,5,I would recommend taking the buses & trains in the area to become familiar with Maxâ€™s place. The room was neat and clean. I would be out all day exploring the city and calmly unwind at the end of the day.
14202809,Martin,5,Great communication.
14202809,Tyler,5,Great space in an awesome location close to downtown!
14202809,Michelle,5,"Awesome location with a great view of the CN tower. Very safe neighborhood and an easy walk down Fort York to convenience stores, trendy bars and restaurants, the CN tower, and Blue Jays stadium to catch a game. Everything was very clean and comfortable for us. Made our home for the weekend in Toronto a great experience!"
14202809,Jimmy,5,Would definitely come back here
14202809,Lisa,3,"The apartement has great things and not so great details to it... it definitely wasnâ€™t as clean as described. Livingroom and kitchen where okay but the carpet In the bedroom was pretty dirty and so where to corners in the shower. There where also weird dots on the toilet seats and the AC didnâ€™t really work that well either, which shouldnâ€™t be a problem durin winter. The apartement has a weird smell to it which is why we kept the balcony door open most of the time which could get difficult during colder seasons. Besides that the location was great and the host was replying really fast which was great!"
14222776,Andres & Janet,5,"Loved everything about it. Amazing location and views from the balcony. We walked everywhere from there.. great nice, cozy and clean place!"
14222776,Megan,5,Jordanâ€™s apartment was in a good location. The apartment was comfortable for 4 of us and the extra room was a perfect size for 2 people in addition to the main room.
14222776,Nicole Sheet May,5,Jordan's place was great! Sparkling clean and well furnished in a fantastic location.  All our questions were answered very promptly and check in was super easy. Will stay again!
14222776,Molly,5,"The place was amazing! Location was awesome and the view was amazing. The only issue was that the WiFi listed didnâ€™t pop up so we didnâ€™t have access while we were there. Other than that it was perfect, would definitely stay again!"
14222776,Helen,5,"Amazing well appointed apartment in the heart of everything. Spacious, clean and functional space across the street from the CN Tower. Park your car in the secure provided space and walk around the city. Make sure you go down to the pool and gym. Will definitely book with Jordan again next time we are in the city. Thanks."
14266137,Jessi,5,"I had the best night's sleep here. Also I love being able to utilize a code to enter an airbnb and also having a lock on a bedroom door, makes me feel really safe. The value was great for this space."
14266137,Michael,5,"Staying here was a great choice! It's fairly close to many local restaurants, the subway, and the light rail; no more than a 10-15 minute walk away. 
The house itself is clean and cozy, especially with GnÃ¼dles around!"
14266137,Michael,5,"Easy check in, Rodney is a friendly and knowledgeable host. Nice breakfast in the morning. Great bright room and a large house and big kitchen. Really good location in the Bloordale village right on the busline ,which runs late and a few blocks from the Landsdowne subway station. Overall a great stay, and I'd be happy to book Rodney's place again."
14266137,Elisey,5,Convenient location near Lansdowne metro station. Everything was as expected/pictured. Floor is a bit squeeky. Rodney was very hospitable! Three nights went by quick.
14266137,Mary,5,We stayed for 2 nights and we felt really comfortable with his house. The Location is walking distance from Subway Station. The host was really friendly and understanding as well as fast responds. We enjoyed the days in this house and in Toronto. We will definetely come back to this house once we have chance to visit Toronto again. Thank you.
14303663,Hana,5,Good location and the host is so nice.
14303663,Erika,5,"Max is super nice.  The place is exactly as described.  Funny thing is even tho two others were staying when I was, I never saw them.  The room is nice and dark - just the way I like for sleeping - and if I wanted it colder or warmer, Max had that set up in case I needed it.  For the price it can't be beat!"
14303663,Ibrahim,5,Max's place is quite affordable given its location & I would gladly book it again for future visits.
14303663,Christina,4,Good place for the value.
14303663,Umar,4,Good place
14340935,Adriana,5,"Steve provided a wonderful guest environment! His apartment was in a great location and had a beautiful view, and all of his plants gave his place lots of personality. He gave us many good recommendations for food and activities around and had a good balance of giving us our privacy while also being accessible if needed. Our interactions were minimal but intimate as we were able to get to know each other a bit. Overall, his apartment was very quiet, comfortable, and convenient. I would definitely recommend a stay with Steve!"
14340935,Robby,5,"Steveâ€™s place is in a great location, it was clean, great value, and helpful local sightseeing tips given. It felt easy to stay there and his communication and the check in and out process was very fast and easy. 

He was very understanding when extenuating circumstances came up and I had to cancel my stay a bit early."
14340935,Brenda,5,Steve's place is beautiful.  The view is picturesque.  He is very accommodating and helpful.  The location is near to the TTC - Toronto transportation (bus and train).  The room is clean.
14340935,Christine,5,"Had a great time staying with Steve and Ayala. Their place was in the perfect spot for exploring downtown Toronto - very close to several transportation options (subway, bus, streetcar), and if you're up for a long walk, you can even get to downtown on foot. There are also a lot of restaurants, grocery stores, etc. in the area that were easy to walk to. The apartment itself is very clean, quiet, and private. Steve and Ayala are both super nice and welcoming, and were available to help when I needed it, but were also very unobtrusive and gave me a lot of space and privacy otherwise. They were also very good about communicating, especially around check in, which went very smoothly. I was traveling by myself and overall felt very safe and comfortable staying with them."
14340935,Courtney,5,Super great location that has access to bus and street car stops. It is a super cozy apartment with an amazing view.
14612719,Sharad,5,This place is at a very good location and has great value for money.
14612719,Shubkarman,5,Had a fantastic stay...really convenient location and a clean place...highly recommended
14612719,Florin,4,"Good host, good value and good location."
14612719,Annie,4,"Michalâ€™s place is a great value for a stay in Toronto! 
The location is a bit further out from the city center, but thatâ€™s made explicit in the space description. Public transit was easy enough as there are two Line 1 stops nearby plus the Yonge street bus. I got downtown for my conference both days I stayed easily. Plus, the area itself is nice with plenty of restaurants, grocery stores, and coffee shops. Thereâ€™s also a park and high walking track nearby for those interested.
The check in process was seamless, which I appreciated. The room was nice and I had no issues with the communal bathroom and kitchen. Luckily, all the other guests in the house adhered to the â€œquiet after 10â€ rule, so I was able to get a good nightâ€™s rest.
Overall, this place is functional and right for the price. You have to travel a bit to get downtown; itâ€™s an old house so this isnâ€™t a glimmering chic spotless experience; and youâ€™re sharing a kitchen and bathroom space with others. Iâ€™d say, keep the inexpensive price in mind when evaluating this space for your travel needs."
14612719,Emma,4,Good!
14669960,Andrea,5,Nice family and really quick to respond. Would stay with them again.
14669960,Yoni,5,"Very comfortable beds, and very dark sleeping conditions!"
14669960,Kristy,5,"My first airbnb experience couldnâ€™t have went any better! The suite is spacious, clean and has some nice touches to make you feel right at home, down to the artwork on the walls. I felt at home here and was able to sleep safely and comfortably, loved being able to meet the pup too! Will definitely stay again for the next trip."
14669960,Jesse,5,Expect a clean comfy home feel spot. Expect a gracious host who will help you out anyway possible. Very relaxing atmosphere. Almost didn't want to leave. Great location. Very accessible to downtown area by public transportation or driving.
14669960,Chris,5,We felt very welcomed.  Great location and the place was very clean.
14685177,Derek,5,Bradâ€™s place was exactly what I was looking for for my short stay in Toronto. Great location! Would stay again.
14685177,Alterra,5,Very nice and affordable place to stay in downtown Toronto. Literally next to everything - it's all <20 min walk.
14685177,Bryant,5,"Bradâ€™s place is Beautiful. Itâ€™s very convenient and near everything, if you canâ€™t walk to where you have to go Lyft or Uber can definitely get you there under $10. He is very responsive and I would definitely stay at his place again."
14685177,Allison,5,"Great location, central to all the tourist hotspots like the St Lawrence market, the ferry to Toronto island, Union Station and the CN tower. Super easy check in process and cheap parking within the building. Two bedrooms plus sleeper sofa was accommodated our group of 4. Would definitely stay here again!"
14685177,Mary,4,"We loved the location of this Airbnb. It was so easy to get around especially having two toddlers with us. There is a grocery store nearby, and a ton of restaurants. Brad a wonderful host who responds very quickly. I would recommend staying here!"
14733021,Gabrielle,5,Awesome location.
14733021,Solon,5,"Free parking spot. Nice location, close to everywhere."
14733021,Michaela,5,Great location and a nice place to stay in!
14733021,Mile,5,"Was in the perfect location next to nice restaurants, convenient stores, and beautiful attractions near by. The room was amazing, very clean, and came with great amenities. Would recommend for others and will save for future stays in Toronto."
14733021,Mary Ann,5,"Ideal location. We were able to catch at baseball game at Rogers Centre, visit the CN Tower, and the aquarium--all within a short walk!"
14800586,Taka,5,Abul is a kind person. He always helped me if I had problems.
14800586,Swapnik,5,It is very nice place to stay near downtown
14800586,Oludele,5,Totally worth it!
14800586,Cheryl,5,Convenient to the subway
14800586,Lisa,4,Great deal! Hard to get into the city.
14806985,Andrea,5,"Easy to find, easy to get into. We were able to find a parking spot on the street out front and because we arrived after 9pm and left before 8am, the parking was free. Neighborhood is safe. The bath tub is HUGE! There is a great Thai place across from the camera shop. Best Thai I've ever had, plus, they made us a take out order 10 minutes before closing on a Sunday night."
14806985,Eric,5,"Nice place to stay. Good location near downtown Toronto, everything is within walking distance. Lots of space and the bathroom is very spacious. Easy check-in and check-out process. Would recommend staying here."
14806985,William,5,Everything was just as expected.
14806985,Tj,4,This place definitely serve its purpose. Booked this last minute and was satisfied for a quick one night stay. Very responsive management. One thing I would say is you can hear almost anything in the apartment building/hallways.
14806985,David,3,"I found several items at the property to be sub-par. (1) Locking the thermost was not acceptable. (2) Not putting the towels in the bathroom was inconvenient. (3) The bathroom was clean but run-down with chipped tiles, missing shower door, adhoc tub access panel, etc.  (4) Lack of good clean drinking water options. (5) I really would have appreciated an iron for my dress shirt."
14820061,Andrew,5,Great place close to the subway! Would recommend
14820061,Liridon,5,"Zamaniâ€™s place was exactly as is described, clean, comfort and convenient location. Definitely we would stay again"
14820061,Savannah,5,"Best spot so far in Toronto. It was cozy, clean and quiet! Normally, I go to Airbnbâ€™s and they have really loud guests but we were the only ones. The Subway is a block away which was extremely convenient. It seemed to be 10-15 minutes from the city. I hope to go back soon!! Thank you, Zamani for your hospitality!!"
14820061,Adam,5,Enjoyed my stay there.  Everything was as expected.  I would stay there again. Adam
14820061,Sam,5,"Great location, clean and everything you need for a couple of days in Toronto. Would come back or recommend."
14874815,Eric,5,Thanks for the stay! Fine place for the price!
14874815,Teresa,5,More spacious than expected. Paid parking right across the street. Very comfortable and convenient
14874815,Bryan,5,Great Central location near subway lines and shopping!
14874815,Anthony,4,"Space was clean, excellent location. Check-in was super easy. Only complaint is there were no sheets / blankets supplied for the roll out beds."
14874815,Aliyah,4,nice place
14874961,Jillian,5,"Great space, good location the only thing is you can hear people on other floors talking and walking around."
14874961,Khurram,5,It is center of the city and we have had a good stay. They managed good communications. will stay again.
14874961,James,4,good spot
14874961,Jared,4,"Had a pleasant experience with this location, the management team was always helpful answering any questions that we had."
14874961,Corey,3,Awesome location right in the heart of the city! Construction all around that starts real early and the sketchy block right behind made a bit worse by the paper thin walls. Easy check in and out and beyond convenient for the city jus bring ear plugs.
14925943,Daniel,5,Perfect location and amazing balcony view
14925943,Victoria,5,The apartment was great! Very close to many things. The view is the best part!
14925943,Tamara,5,"Awesome view, cute place overall. Was wonderful for our weekend in Toronto. Fits two people perfectly"
14925943,Nathan,5,Amazing stay! Fast responses! As advertised and clean!
14925943,Candice,4,"This was like a hotel with an amazing view. The balcony portrays such a beautiful picture of the city of Toronto. Bed was comfortable. Place was very clean! Highly recommend Taverna Mercotto directly across the street from the condo! Excellent Italian food. Only con to this experience was that I felt important information were scattered between too many emails which was frustrating, however the host had quick replies to help remedy some problems I encountered. Overall worth it!"
15082256,Alaina,5,"Great place to stay while visiting Toronto! Very clean and comfortable with an amazing view. The host, Ev is very nice and responsive. Everything you need this place has! You will not be disappointed."
15082256,Taraya,5,Great place to stay and very spacious! Right in the heart of downtown Toronto!
15082256,Brooke,5,Ev was very responsive. An amazing location! Would definitely recommend and stay here again!
15082256,Cali,4,"Nice place, insane view!"
15082256,Mari,2,During bring big groups. Maybe four people. Make sure you are familiar with Toronto driving. The parking procedures are lengthy and time consuming. Plan ahead.
15188473,Niall,5,"Great apartment, great location, 10â€™mims walk to train, and great hosts. A definite place to stay in Toronto."
15188473,Gus,5,"Great people, great place, great apto, awesome location,  all went well with Joanna. Thank you for having us At your place, your hone has an excellent atmosphere"
15188473,Aleisha,5,"I enjoyed my stay here! Joanna was very accommodating with my need to check in early due to work time constraints. The apartment was quiet and private. We were able to cook our meals easily with all the necessary kitchen supplies provided. The rooms were nicely decorated and cozy! It was definitely a little home away from home! Joanna was quick to respond to my messages, which was so helpful for planning my trip. Thank you Joanna and Chris! Very nice to meet you!"
15188473,Maria Elena,5,Wonderful and cozy place. Loved the cleanliness and easy access in and out. Would definitely stay with them again.
15188473,Carolyn,5,Lovely modern apartment. Comfortable and very m ce
15235613,Julie,5,"This Airbnb is perfectly located, clean, and easily accessible.
Everything is as advertised. Thank you so much!"
15235613,Ahmad,5,Place was really nice and very clean. A little complicated to find the parking spot but no biggie.
15235613,Brandon,5,"Great location that is central in Toronto. Clean, safe and was perfect amount of space for 2 people. Thanks!"
15235613,Will,5,The apartment was perfect for what we were looking for! Also appreciated the very detail oriented instruction for parking and checking in
15235613,Siddharth,4,Great location.
